User 732,0.61,1.24,0.26,0.71,0.82,2.3,3.18,2.98,1.41,3.12
User 373,1.47,1.04,1.01,1.68,1.3,2.12,3.18,2.79,1.5,2.66
User 326,0.96,0.88,1.63,0.56,1.52,2.54,3.19,2.74,1.28,2.48
User 704,0.67,1.96,0.29,0.43,1.18,2.02,3.17,2.95,1.41,3.36
User 717,0.54,1.08,0.24,0.42,0.54,1.3,3.18,3.07,1.34,2.94
User 15,0.96,1.68,2.29,0.51,1.2,2.84,3.2,2.82,2.02,2.46
User 862,0.64,1.56,0.42,0.5,0.8,2.4,3.18,3.07,1.41,2.88
User 50,0.61,1.08,2.22,0.65,1.2,2.06,3.19,2.62,1.31,2.34
User 625,0.9,1.48,1.46,0.42,0.42,1.02,3.18,2.71,1.73,2.96
User 403,0.8,1.16,0.18,0.78,1.04,1.66,3.18,2.97,1.86,2.94
User 899,0.8,1.08,0.75,0.35,0.82,1.22,3.18,2.67,1.06,3.2
User 587,0.48,1.12,0.7,0.33,0.38,1.42,3.18,2.88,1.47,2.78
User 72,0.83,1.04,2.94,0.96,0.88,1.86,3.2,2.82,1.25,2.34
User 664,0.93,0.92,0.18,0.5,1.02,2.4,3.17,2.91,1.09,3.18
User 249,0.96,0.64,0.67,0.33,0.98,1.34,3.17,2.94,1.15,3.14
User 181,0.58,1.44,0.19,0.53,0.24,0.94,3.18,3.29,2.18,2.9
User 851,0.58,1.04,0.22,0.47,1.06,1.88,3.18,2.97,2.3,2.54
User 453,1.09,0.92,1.01,0.45,0.98,1.9,3.18,2.83,2.08,2.66
User 923,1.06,0.88,0.83,0.54,0.64,2.02,3.18,2.86,1.5,2.74
User 167,0.7,0.8,2.56,0.5,1.1,1.5,3.19,2.86,1.47,2.38
User 795,0.8,0.88,0.53,0.55,1.1,2.14,3.18,2.81,1.6,2.8
User 332,0.67,1.36,1.9,0.45,1.46,1.86,3.18,2.69,0.99,2.74
User 420,1.39,1.52,1.47,0.66,1.76,3.24,3.19,2.87,1.73,2.42
User 673,1.76,0.68,1.31,0.46,0.34,0.8,3.18,2.74,0.96,2.54
User 957,0.86,1.8,1.33,0.57,1.38,2.62,3.18,2.82,1.54,2.54
User 521,0.51,1.36,0.13,0.33,0.7,1.02,3.18,2.89,1.63,2.7
User 386,0.8,1.48,2.16,0.69,1.38,2.56,3.19,2.66,1.41,2.42
User 637,0.86,1.4,1.25,0.55,2.02,2.62,3.18,2.88,1.38,2.54
User 806,0.8,1.96,2.69,0.55,1.34,3.04,3.2,2.7,1.66,2.46
User 304,0.61,1.4,0.27,0.41,0.88,1.34,3.18,2.86,1.73,2.88
User 234,0.48,1.96,0.24,0.35,0.46,1.62,3.18,2.7,1.28,2.74
User 335,0.74,1.84,0.16,0.62,0.24,0.96,3.18,2.62,1.57,2.42
User 10,0.7,1.36,0.22,0.26,1.5,1.54,3.17,2.82,2.24,3.12
User 812,0.99,1.2,1.6,0.53,1.3,2.82,3.18,3.33,1.76,3.18
User 243,0.74,1.6,1.2,0.56,0.32,1.02,3.19,2.72,2.69,2.58
User 179,0.7,0.96,0.22,0.47,0.46,2.12,3.18,2.89,1.7,2.98
User 299,1.79,0.88,1.42,0.39,0.72,1.78,3.19,2.85,1.63,2.42
User 153,0.64,1.6,0.21,0.54,0.62,1.22,3.18,2.85,1.44,2.66
User 609,1.06,3.12,1.58,0.48,0.56,3.34,3.18,2.67,1.76,2.94
User 71,1.6,0.8,0.38,0.67,0.5,1.5,3.18,2.82,1.28,2.46
User 839,0.67,1.12,0.22,0.53,0.7,0.88,3.18,3.05,1.54,2.96
User 117,0.64,1.72,1.25,0.51,0.72,2.04,3.19,2.83,1.76,2.4
User 754,1.12,1.04,1.09,0.39,0.96,1.6,3.18,3.01,1.28,3.06
User 239,0.96,0.88,1.02,0.64,1.18,2.24,3.18,2.78,1.12,2.7
User 937,0.83,0.96,1.15,0.43,0.74,1.82,3.18,2.98,1.92,2.78
User 593,0.7,2.28,0.22,2.38,0.38,1.28,3.18,2.81,1.38,2.66
User 361,0.58,1.48,0.19,0.56,0.16,1.26,3.18,2.82,1.66,2.7
User 499,0.77,1.16,2.13,0.45,1.3,1.74,3.18,2.96,1.47,2.94
User 914,0.7,1.52,1.65,0.67,0.74,1.32,3.19,2.78,1.5,2.66
User 92,0.56,1.16,0.13,0.49,0.54,0.9,3.17,2.91,1.54,2.64
User 828,1.18,1.24,0.75,0.43,0.08,1.7,3.18,2.58,2.3,3.22
User 688,1.02,1.4,0.22,0.57,0.22,2.18,3.18,2.88,1.34,2.86
User 813,0.96,3.64,1.31,0.39,1.34,2.66,3.18,3.02,1.57,3.12
User 20,0.8,1.04,2.1,0.58,1.18,1.98,3.19,2.93,1.22,2.48
User 678,2.26,0.4,2.08,0.5,1.18,2.86,3.19,2.75,1.6,2.42
User 782,0.8,1.28,1.95,0.47,1.14,1.7,3.18,2.87,1.7,2.78
User 182,0.8,1.2,1.25,0.43,1.78,2.62,3.18,2.75,1.6,2.7
User 730,1.63,1.16,1.81,0.39,1.62,2.98,3.19,2.79,1.79,2.54
User 738,0.8,1.12,1.78,0.64,1.2,2.34,3.19,3.04,1.38,2.54
User 578,0.64,1.48,0.24,0.56,0.74,1.72,3.18,2.8,1.66,2.88
User 103,0.99,2.12,1.41,0.65,0.96,2.94,3.19,2.82,1.41,2.42
User 316,1.09,0.76,0.93,0.47,0.58,1.94,3.18,2.8,2.02,2.64
User 429,0.9,1.32,0.19,0.45,0.42,1.3,3.17,2.73,1.25,3.12
User 412,0.96,1.88,0.22,0.56,1.34,2.5,3.18,2.83,1.44,2.54
User 437,0.54,1.36,0.32,0.46,1.02,1.48,3.17,2.88,1.44,3.44
User 631,0.7,1.36,0.19,0.41,0.86,1.28,3.17,2.72,2.37,3.1
User 504,0.64,1.28,0.48,0.35,0.7,1.58,3.18,3.01,2.18,2.98
User 682,0.96,1.16,0.45,0.29,0.98,1.42,3.18,2.94,2.02,3.02
User 611,0.66,0.64,2.01,0.58,0.82,1.54,3.18,3.02,1.22,2.88
User 48,0.9,1.2,1.24,0.35,0.88,1.86,3.18,2.86,1.47,2.94
User 309,1.55,0,0.24,0.74,0.22,1.38,3.18,3.22,1.28,2.58
User 820,0.51,1.08,2.48,0.57,0.66,1.8,3.19,2.58,1.38,2.32
User 610,0.7,1.32,0.34,0.59,0.4,1.02,3.18,2.85,1.31,2.82
User 451,0.42,1.08,0.42,0.4,0.86,1.02,3.18,2.86,2.43,3.02
User 80,0.7,1.04,0.19,0.47,0.78,2.42,3.17,2.7,1.12,2.98
User 132,0.83,1.68,1.14,0.51,1.66,2.78,3.18,2.85,1.7,2.54
User 194,0.9,1.56,0.22,0.35,1.26,1.96,3.16,2.74,2.05,3.44
User 918,0.77,1.28,1.01,0.34,0.9,1.72,3.18,3.13,1.31,2.78
User 796,2.14,1.92,2.02,0.59,1.52,2.96,3.19,2.82,1.66,2.48
User 269,0.45,1.4,0.22,0.45,0.64,1.7,3.18,2.64,2.18,2.78
User 902,0.67,1.4,2.32,0.55,0.94,2.38,3.19,2.71,1.5,2.38
User 248,1.5,1.96,2.08,2.73,1.12,2.94,3.2,2.63,1.63,2.46
User 817,0.9,0.96,2.85,0.54,1.12,1.48,3.2,2.75,1.44,2.38
User 84,1.25,0.92,0.86,0.58,0.66,1.98,3.18,2.88,1.12,2.66
User 480,0.77,1.16,1.36,0.42,3.3,2.78,3.18,2.58,1.22,2.94
User 370,0.58,1.2,0.19,0.53,1.3,2.66,3.18,2.7,1.22,2.48
User 291,1.09,1.12,2.35,0.54,1.3,2.64,3.19,2.87,1.47,2.54
User 435,0.83,2.32,1.26,0.47,1.66,2.4,3.19,2.73,1.22,2.4
User 271,0.8,1.64,0.29,0.42,1.38,2.2,3.17,2.93,1.25,3.26
User 100,0.67,1.6,0.21,0.47,2.16,1.96,3.17,2.86,3.04,3.1
User 727,0.58,0.76,0.75,0.53,1.52,2.14,3.18,2.95,2.11,2.8
User 98,0.9,0.56,1.38,0.37,0.8,1.9,3.18,2.91,1.41,2.54
User 374,1.79,1.04,1.74,0.69,1.46,2.58,3.19,2.86,1.41,2.5
User 731,1.09,1.44,1.42,0.33,1.18,1.7,3.18,2.91,1.12,3.18
User 740,1.18,1.36,0.51,0.32,1.12,2.16,3.17,2.67,1.06,3.3
User 104,0.88,1.2,0.16,0.45,0.5,1,3.18,2.67,1.79,2.86
User 943,0.7,1.8,2.27,0.43,1.42,1.88,3.2,2.7,1.47,2.46
User 353,1.18,0.88,1.33,0.29,0.96,2.88,3.19,2.96,1.92,2.56
User 861,1.09,1.12,1.94,0.56,0.82,1.98,3.19,2.86,1.57,2.74
User 697,1.66,2.16,1.26,0.41,0.62,2.26,3.18,2.9,1.5,3.26
User 251,0.51,1,1.57,0.56,1.58,1.82,3.18,2.81,1.22,2.66
User 438,1.06,1.08,0.13,2.11,0.32,2.5,3.18,2.78,1.98,2.5
User 699,0.83,1.04,0.35,0.4,0.26,0.96,3.17,2.77,1.54,3.24
User 494,1.09,2.64,2.54,0.53,0.7,2.18,3.19,2.79,1.6,2.34
User 720,1.02,0.92,2.59,0.63,0.96,2.34,3.19,2.9,1.73,2.42
User 537,0.74,2.24,2.63,0.72,1.4,3.76,3.2,2.75,1.63,2.48
User 955,1.25,0.84,1.71,1.12,0.34,1.22,3.19,2.7,1.5,2.48
User 847,0.83,1.24,0.26,0.37,0.96,1.46,3.17,2.64,1.38,3.18
User 930,0.83,1.24,0.35,0.5,0.78,1.7,3.18,2.97,2.05,2.9
User 912,0.9,1.24,1.15,0.46,1.26,2.24,3.18,2.93,1.82,2.82
User 183,1.28,1.48,1.42,0.61,0.96,1.98,3.18,2.81,1.6,2.48
User 51,1.02,1.2,0.3,0.38,1.1,1.9,3.17,2.93,1.34,3.42
User 742,0.86,0.72,1.23,0.55,1.2,2.48,3.18,2.87,1.5,2.4
User 199,0.64,1.48,0.99,0.31,0.64,1.3,3.18,3.01,1.57,3.26
User 42,0.58,1.48,0.19,0.41,0.5,0.98,3.16,2.74,1.57,3.38
User 613,0.83,0.92,0.82,0.39,1.28,2.14,3.18,3.39,1.63,2.8
User 175,0.96,1.08,0.8,0.66,0.72,2.02,3.18,2.86,1.57,3.26
User 515,0.86,1.2,0.35,0.42,0.96,1.72,3.17,2.57,0.96,3.06
User 238,0.58,1.84,0.22,0.73,0.98,2.14,3.18,2.99,1.44,2.96
User 787,0.77,1.32,1.97,0.53,0.82,1.94,3.19,2.98,1.28,2.54
User 674,0.86,1,0.29,0.47,0.24,1.46,3.18,2.74,1.73,2.4
User 794,1.82,1.16,0.35,0.46,0.4,1.02,3.18,2.95,2.37,2.72
User 845,0.64,1.2,0.24,0.35,0.56,0.76,3.17,3.06,1.76,2.94
User 614,0.67,1.28,0.26,0.51,1.02,1.26,3.17,2.87,3.01,3.3
User 440,0.8,0.72,0.22,0.64,0.34,1.82,3.18,2.77,1.34,2.54
User 300,0.8,1.92,0.35,0.48,0.74,2.18,3.19,2.83,1.89,2.58
User 977,1.25,0.92,1.12,0.38,0.78,1.68,3.18,2.79,1.34,2.8
User 334,0.7,0.76,0.18,0.73,0.96,2.54,3.18,2.71,1.6,2.54
User 62,1.98,0.96,0.18,0.45,0.16,0.82,3.18,3.03,1.02,2.78
User 141,0.74,1.28,0.26,0.3,1.14,1.96,3.17,2.93,1.73,3.34
User 479,0.83,0.84,2.59,0.85,1.1,2.62,3.19,2.69,1.6,2.62
User 921,1.25,1.36,1.6,0.64,0.94,2.38,3.19,2.9,1.92,2.72
User 116,1.15,1.28,0.18,0.61,0.7,2.3,3.18,3.01,1.73,2.34
User 964,0.96,1.16,2.7,0.62,0.62,1.8,3.2,2.81,1.22,2.4
User 810,1.15,2.08,1.62,0.57,0.78,1.86,3.19,2.73,1.28,2.5
User 636,0.8,1.12,1.6,0.63,1.5,1.74,3.18,2.86,1.12,2.9
User 385,0.64,1.2,0.14,0.22,0.1,0.38,3.17,2.85,1.15,3.2
User 651,0.58,1.24,0.26,0.56,0.96,1.7,3.18,3.2,2.14,2.78
User 564,0.7,1.52,1.46,0.5,0.94,1.7,3.18,2.64,0.96,2.94
User 497,0.51,0.88,0.26,0.48,0.96,1.42,3.17,2.88,1.02,3.04
User 827,0.48,1.36,1.82,0.57,0.66,1.28,3.19,2.86,1.57,2.66
User 518,0.64,1.04,2.03,0.53,1.6,1.9,3.18,2.9,1.12,2.88
User 484,0.58,2.96,1.9,0.53,1.44,2.24,3.19,3.18,2.18,2.7
User 608,1.31,1.36,0.75,0.48,0.5,1.7,3.18,2.89,1.34,2.78
User 824,1.47,0.96,1.84,0.58,1.5,2.28,3.18,2.74,1.79,2.62
User 253,0.51,1.28,2,0.4,0.48,2.08,3.19,2.56,1.15,2.4
User 310,0.51,1.2,2.19,0.64,0.88,2.24,3.19,2.58,1.41,2.32
User 976,0.74,1.12,0.3,0.53,0.88,1.38,3.17,2.78,0.99,3.2
User 360,1.76,1.2,1.3,0.3,0.38,0.94,3.18,2.62,1.15,3.14
User 83,0.7,1.52,0.45,1.65,0.32,0.86,3.17,2.62,2.05,3.04
User 146,0.96,2.96,0.29,0.38,0.88,2.08,3.17,2.93,1.66,3.42
User 379,0.77,0.96,0.29,0.54,0.78,1.22,3.18,2.94,1.38,2.64
User 865,1.09,1.84,0.75,0.33,0.56,1.26,3.17,2.93,1.98,3.28
User 33,0.64,2,1.6,0.41,2.08,2.22,3.19,2.8,1.76,2.72
User 819,0.7,1,2.74,0.57,1.18,1.84,3.2,2.94,1.18,2.34
User 926,0.83,1.36,2.3,0.77,0.94,2.52,3.19,2.73,1.7,2.42
User 903,1.22,0.72,1.18,1.09,0.74,2.6,3.19,3.14,2.27,2.46
User 809,0.96,2,1.94,0.51,1.02,1.7,3.19,2.7,1.7,2.38
User 442,0.77,1.2,0.19,0.42,0.3,1.26,3.17,2.63,1.15,3.34
User 66,1.47,0.72,0.53,0.62,0.48,1.9,3.18,2.78,1.63,2.88
User 692,0.77,1.48,0.98,0.31,1.02,1.5,3.17,2.83,1.09,3.3
User 457,0.96,0.68,0.45,0.46,0.64,1.66,3.18,2.67,1.47,2.4
User 214,0.51,1.32,0.24,0.38,0.42,1.3,3.18,2.79,1.34,2.58
User 576,0.74,1.28,1.36,0.66,1.26,2.48,3.18,2.83,1.28,2.64
User 2,1.02,2.2,2.66,0.64,1.42,3.18,3.21,2.63,1.86,2.32
User 295,0.58,1.2,0.18,0.38,0.54,0.76,3.17,2.69,1.63,2.94
User 311,0.51,1.76,0.22,0.49,0.66,1.46,3.18,2.77,2.4,2.74
User 538,0.64,1.04,2.35,0.51,1.42,1.66,3.19,2.66,2.21,2.5
User 449,0.61,1.04,1.42,0.45,1.12,2.42,3.18,2.82,1.47,2.64
User 612,0.74,1.04,1.3,0.62,1.26,2.42,3.18,2.78,1.57,2.5
User 389,0.8,1.48,0.42,0.57,0.64,1.76,3.18,2.7,1.7,2.98
User 139,0.96,1.4,0.74,0.37,0.86,1.98,3.18,2.8,1.44,3.06
User 144,0.61,1.04,0.34,0.45,0.22,1.9,3.18,2.71,2.37,2.62
User 346,0.58,1.2,0.16,0.35,0.62,0.98,3.17,2.87,1.66,3.02
User 797,0.51,1.48,0.24,0.42,0.72,1.46,3.18,3.01,1.6,2.62
User 672,0.77,1.6,2.46,0.59,2.16,2.64,3.19,2.85,2.21,2.5
User 535,0.9,0.88,1.84,0.41,0.72,2,3.18,2.66,1.06,2.82
User 567,0.74,1.68,2.89,0.57,0.94,1.92,3.2,2.86,1.34,2.34
User 320,0.93,1.2,0.18,0.25,0.54,1.46,3.16,2.97,1.22,3.42
User 231,0.61,1,0.22,0.58,1.1,1.42,3.18,3.14,2.11,2.8
User 713,1.28,1.28,0.27,0.4,1.04,1.12,3.17,3.19,1.54,3.38
User 577,0.77,0.88,0.24,0.43,1.02,2.1,3.18,3.03,1.76,2.64
User 771,0.74,1.6,1.2,0.46,1.34,2.02,3.18,2.77,0.86,3.04
User 562,0.93,1.6,3.11,0.49,0.96,2.08,3.2,2.61,1.5,2.38
User 363,0.99,2,2.13,0.64,1.82,2.6,3.19,2.67,1.5,2.46
User 887,0.7,1.28,0.38,0.51,0.78,1.34,3.18,2.74,1.92,3.02
User 841,0.7,1.96,0.96,0.33,0.82,1.7,3.18,3.03,1.15,3.02
User 468,0.7,1.36,0.29,0.65,0.78,1.38,3.18,3.38,1.82,2.74
User 204,1.06,1.12,0.22,0.39,0.7,1.46,3.18,2.91,1.82,2.82
User 702,0.7,1.96,1.66,0.55,1.38,2.6,3.19,2.94,1.41,2.72
User 102,0.64,1.12,0.4,0.37,0.64,1.12,3.18,2.94,1.76,3.06
User 808,0.8,1.04,2,0.56,1.4,1.6,3.19,2.74,1.44,2.5
User 748,0.96,2.84,0.21,1.83,1.18,1.98,3.18,2.74,1.34,2.38
User 200,1.25,2.16,0.22,1.79,0.9,1.76,3.18,2.77,1.7,2.4
User 711,1.34,1.04,1.47,0.66,0.9,2.66,3.19,2.79,1.76,2.48
User 545,0.99,1.04,1.17,0.57,0.98,2.1,3.19,2.74,1.38,2.4
User 343,0.99,1.52,1.68,0.35,1.42,1.86,3.18,2.97,1.47,3.12
User 650,1.09,1.96,1.17,0.51,1.62,2.74,3.18,2.74,1.28,2.4
User 367,1.31,0.88,0.77,0.59,1.3,1.9,3.18,2.79,1.98,2.46
User 822,0.83,1.36,1.02,0.57,0.96,2.18,3.18,2.83,2.24,3.06
User 110,0.8,2.16,1.12,0.53,1.54,2.34,3.18,2.83,2.24,2.78
User 237,1.41,1.08,1.34,0.65,1.6,2.14,3.18,2.81,1.15,3.14
User 737,0.93,1.92,0.37,0.56,0.96,2.38,3.18,2.82,2.05,2.82
User 805,0.64,1.64,1.46,0.5,1.34,2.22,3.18,2.79,1.86,2.62
User 860,1.09,1.24,2.62,0.58,0.54,1.94,3.19,2.72,1.73,2.42
User 718,0.7,2.12,2.42,0.59,0.58,1.82,3.19,2.62,1.12,2.5
User 888,0.58,1.68,0.82,0.41,0.18,1.02,3.18,2.81,1.66,3.12
User 464,0.99,1.24,1.58,0.46,0.26,2.34,3.18,3.07,1.76,3.04
User 351,1.57,0.92,1.06,0.39,0.16,2.1,3.18,2.71,1.54,2.98
User 695,0.96,1.8,0.56,2.25,2.02,2.4,3.18,2.69,1.25,2.42
User 686,0.9,1,2.06,0.62,0.9,2.52,3.19,2.89,1.38,2.4
User 569,1.15,2.12,2.06,0.56,1.68,1.86,3.19,2.62,1.44,2.42
User 466,0.74,1.32,2.05,0.64,1.18,2.26,3.19,3.04,1.34,2.62
User 409,1.18,2.8,1.94,0.45,0.56,2.1,3.19,2.66,2.34,2.48
User 927,0.77,2.48,1.7,0.51,1.36,2.04,3.19,2.81,1.41,2.34
User 254,0.58,1.2,2.05,0.71,0.5,2.28,3.19,2.66,1.66,2.4
User 301,0.61,1.12,0.22,0.53,0.58,1.2,3.17,2.82,1.63,3.12
User 278,0.83,1.24,0.38,0.49,1.54,2.38,3.18,3.04,2.18,2.82
User 325,0.45,1.2,0.86,0.51,0.7,1.4,3.18,2.95,1.44,2.48
User 469,1.31,0.96,0.86,0.4,0.88,1.54,3.17,2.78,1.41,3.44
User 195,0.34,1.16,0.18,0.4,1.18,1.86,3.18,2.82,1.76,2.86
User 78,0.8,1.76,2.53,0.65,1.04,2.22,3.19,2.79,1.63,2.46
User 728,0.99,1.36,1.18,0.67,0.96,2.32,3.19,3.07,1.98,2.96
User 541,0.8,1.36,0.75,0.35,0.9,1.78,3.18,2.86,1.22,2.82
User 884,0.58,1.2,2.05,0.71,0.5,2.28,3.19,2.66,1.66,2.4
User 277,0.83,1.68,1.55,0.5,0.8,1.86,3.18,2.82,1.5,2.42
User 229,0.54,2.96,0.58,0.57,0.78,1.7,3.18,2.91,1.28,3.3
User 185,1.06,1.04,2.5,0.56,1.78,2.8,3.2,2.72,2.18,2.54
User 585,1.06,1.28,0.16,0.47,1.04,1.6,3.17,2.72,1.18,3.26
User 95,0.99,2,2.13,0.64,1.82,2.6,3.19,2.67,1.5,2.46
User 210,1.06,1.12,0.98,0.21,1.1,1.38,3.17,2.88,1.02,3.26
User 652,0.8,1.32,0.34,0.24,0.46,1.02,3.17,2.9,1.44,3.28
User 951,0.64,1.28,0.8,0.18,0.82,1.34,3.18,2.66,1.25,2.94
User 290,0.96,1.32,0.56,0.42,0.98,2.06,3.17,2.82,1.18,3.3
User 65,1.41,1.12,0.68,0.37,1.14,1.76,3.18,2.9,1.5,3.01
User 876,0.48,1.32,0.75,0.67,0.82,1.58,3.18,3.05,1.25,2.4
User 349,0.67,1.08,2.9,0.48,1.1,1.94,3.2,2.94,1.15,2.32
User 634,0.61,1.2,2.05,0.61,1.3,3.06,3.19,2.79,1.57,2.42
User 113,0.9,1.84,0.51,0.66,1.04,1.78,3.18,2.79,1.86,2.54
User 644,0.74,1.56,0.24,0.61,0.7,1.42,3.18,2.82,1.5,2.96
User 894,0.48,1.96,0.18,0.55,0.56,1.3,3.18,2.83,1.54,2.46
User 859,0.58,1.44,0.38,0.56,1.02,1.64,3.18,3.2,1.47,2.74
User 759,0.74,1.6,1.58,0.41,0.64,1.18,3.18,2.69,1.34,2.8
User 408,0.8,1.12,2.3,0.63,1.46,2.74,3.19,2.78,1.22,2.4
User 905,0.7,1.04,1.47,0.31,0.98,1.62,3.18,2.72,1.09,3.34
User 798,0.83,1.28,0.21,0.55,0.62,1.02,3.17,2.63,1.47,3.2
User 328,0.86,1.72,1.2,0.56,1.74,3.24,3.18,2.78,1.5,2.4
User 416,0.58,1.24,2.77,0.63,0.86,2.62,3.2,2.78,1.47,2.4
User 591,0.96,1.12,0.91,0.5,0.82,1.66,3.18,2.81,1.63,2.72
User 871,1.02,1.32,0.4,0.59,1.06,2.93,3.18,2.8,1.92,2.66
User 443,0.77,1.4,0.19,0.43,0.58,2.22,3.17,2.75,1.54,2.82
User 647,0.94,0.8,0.35,0.56,0.48,1.78,3.18,2.86,2.18,2.66
User 481,0.64,0.6,1.06,0.53,0.7,1.5,3.18,2.66,1.86,2.64
User 849,0.77,1.52,2.04,0.39,0.22,0.98,3.18,2.75,1.82,3.44
User 575,0.96,1.44,0.72,0.62,0.82,2.7,3.18,3.02,1.82,2.78
User 866,0.51,1,0.21,0.39,0.74,1.64,3.18,2.9,1.76,3.04
User 155,1.09,1.44,0.22,0.37,0.34,1.94,3.18,2.73,1.66,2.62
User 514,0.77,1.88,2.43,0.65,1.06,3.12,3.2,2.69,2.11,2.4
User 273,0.7,1.12,1.92,0.64,1.82,1.9,3.19,2.66,0.96,2.46
User 341,0.77,2.2,1.3,0.46,1.78,2.88,3.18,2.88,1.6,2.46
User 736,0.7,1.08,0.26,0.65,1.2,1.3,3.18,2.93,1.41,2.64
User 458,0.9,1.04,0.3,0.56,0.32,1.14,3.18,2.8,1.22,2.5
User 90,0.67,2.08,1.04,0.54,0.74,1.64,3.18,2.86,1.57,2.64
User 933,0.9,1.2,1.33,0.3,0.98,1.5,3.18,2.66,1.22,3.28
User 208,0.8,0.84,0.24,0.5,0.56,1.44,3.18,2.94,1.89,2.94
User 579,0.67,1.48,0.26,0.56,0.62,1.26,3.18,2.81,1.54,2.9
User 830,0.93,1.76,0.58,2.29,2,2.42,3.18,2.69,1.31,2.42
User 838,1.02,1.56,0.53,1.3,0.64,1.86,3.18,2.74,1.44,2.46
User 262,0.96,1.44,1.09,0.63,1.18,3.12,3.19,3.1,2.05,2.72
User 818,0.58,1.32,1.28,0.58,0.42,1.74,3.19,2.91,1.41,2.32
User 134,0.38,1.28,1.54,0.62,1.7,2.16,3.18,3.02,1.31,2.5
User 400,0.77,1.64,1.39,0.41,0.78,1.98,3.18,2.86,1.98,2.64
User 128,1.06,1.68,1.02,0.66,0.72,2.02,3.18,2.81,1.41,2.56
User 216,0.7,1.28,1.66,0.49,1.68,2.68,3.19,2.77,1.7,2.54
User 317,0.96,1.32,2.05,0.47,1.6,2.24,3.19,2.75,1.79,2.62
User 39,0.7,1.52,2.37,0.62,0.86,1.68,3.2,2.86,1.6,2.58
User 241,0.7,0.92,2.77,0.54,0.98,1.58,3.2,2.74,1.47,2.34
User 268,1.09,1.96,1.17,0.59,0.8,1.94,3.19,2.82,1.95,2.72
User 121,0.86,1.96,1.25,0.56,1.66,2.9,3.18,2.82,1.44,2.5
User 298,0.77,1.16,1.62,0.57,0.56,1.4,3.18,2.78,1.12,2.54
User 776,1.41,0.72,1.23,1.1,0.74,2.8,3.19,3.17,2.3,2.46
User 315,0.58,1.8,0.7,0.53,1.52,2.22,3.18,2.78,1.98,2.98
User 669,0.54,1.16,0.8,0.32,0.66,1.44,3.17,2.79,1.09,3.28
User 255,0.61,2.4,0.64,0.42,0.16,1.62,3.18,2.59,1.89,2.78
User 162,1.15,1.08,0.51,0.37,0.34,0.98,3.17,2.58,2.21,3.36
User 659,0.72,1.6,0.67,0.34,0.78,1.58,3.17,3.18,1.15,3.42
User 689,0.9,1.68,0.29,0.35,0.8,1.24,3.18,2.74,1.25,3.04
User 764,1.02,1.28,1.33,0.49,0.86,1.4,3.18,2.88,1.5,2.98
User 358,1.09,1.36,2.02,0.55,0.18,0.54,3.18,2.83,1.28,3.12
User 283,0.58,1.84,2.18,0.59,1.02,1.58,3.19,2.8,1.6,2.66
User 381,0.67,1.48,0.51,0.24,0.54,1.06,3.17,3.02,1.5,3.2
User 306,0.83,1.64,0.35,0.56,0.78,1.48,3.18,2.63,1.41,2.66
User 11,1.47,1,0.7,0.75,1.66,2.76,3.18,2.89,1.66,2.62
User 201,1.06,1.28,2.5,0.62,1.66,3.02,3.19,2.89,1.79,2.78
User 968,0.74,1.36,0.64,0.54,0.64,1.7,3.18,2.85,1.66,2.58
User 714,1.02,1.24,0.27,0.41,1.22,2.6,3.18,2.7,1.54,2.8
User 16,1.25,2.52,1.76,0.5,1.46,2.08,3.19,2.74,1.41,2.32
User 586,1.47,1.04,0.43,0.48,0.74,1.1,3.17,3.01,1.63,3.2
User 348,0.54,1.32,0.96,0.41,0.8,1.48,3.18,2.95,1.86,2.7
User 561,0.74,0.8,1.82,0.5,1.2,1.74,3.18,2.63,1.63,2.58
User 266,1.22,1.36,1.33,0.59,1.18,2.24,3.19,2.77,1.66,2.46
User 219,1.02,0.72,1.2,0.47,1.9,2.98,3.18,2.79,1.31,2.38
User 217,0.61,1.52,0.18,0.26,0.8,1.4,3.17,2.77,1.22,3.04
User 406,1.06,1.76,1.42,0.63,1.38,2.18,3.18,2.75,1.54,2.56
User 863,0.7,1.52,2.37,0.62,0.86,1.68,3.2,2.86,1.6,2.58
User 294,0.77,0.76,0.8,0.49,0.46,1.34,3.18,3.26,1.82,2.66
User 127,0.51,1.44,0.42,0.33,0.74,1.3,3.18,2.77,1.18,2.98
User 202,1.12,1.56,0.38,0.55,0.66,2.1,3.18,2.85,1.73,2.96
User 761,0.77,1.04,1.31,0.62,1.26,2.42,3.18,2.78,1.6,2.54
User 837,1.09,1.2,1.5,0.65,0.9,2.38,3.18,2.8,1.41,2.78
User 948,0.54,1.28,0.24,0.57,0.46,1.34,3.18,2.79,1.86,2.54
User 675,0.83,0.6,0.19,0.61,0.94,1.66,3.18,2.74,1.47,2.34
User 676,0.58,1.96,0.18,0.38,0.74,1.08,3.18,2.66,2.18,2.78
User 372,0.35,1.36,2.25,0.46,1.1,1.52,3.19,2.73,1.89,2.94
User 422,1.12,1,0.9,0.37,0.62,1.6,3.18,2.61,2.11,2.74
User 913,1.15,0.96,0.29,0.29,0.86,1.36,3.17,2.97,1.89,3.42
User 276,0.93,1,0.22,0.38,0.8,1.52,3.16,2.74,1.38,3.52
User 530,0.53,0.96,0.18,0.58,0.66,1.4,3.18,2.95,1.5,2.42
User 570,0.58,1.2,0.32,0.43,1.04,2.54,3.18,2.95,1.18,3.26
